代码,名称,选中日期,选中当日涨跌幅,选中1日涨跌幅,选中2日涨跌幅,选中3日涨跌幅,选中4日涨跌幅,选中5日涨跌幅,选中6日涨跌幅,选中7日涨跌幅,选中8日涨跌幅,选中9日涨跌幅,选中10日涨跌幅
603938,三孚股份,2021-08-30T00:00:00+08:00,10.0,10.0,-10.0,10.0,-7.66,-9.94,2.6,0.32,-3.24,1.82,9.18
603938,三孚股份,2021-08-31T00:00:00+08:00,10.0,-10.0,10.0,-7.66,-9.94,2.6,0.32,-3.24,1.82,9.18,-7.14
603938,三孚股份,2021-09-02T00:00:00+08:00,10.0,-7.66,-9.94,2.6,0.32,-3.24,1.82,9.18,-7.14,-5.61,-5.5
603938,三孚股份,2021-09-17T00:00:00+08:00,10.0,-0.74,-9.35,-7.7,-6.33,-3.02,-7.38,4.78,0.34,-1.66,-1.9
603955,大千生态,2021-04-19T00:00:00+08:00,10.0,4.87,-7.99,-0.07,-1.08,-4.36,-2.42,9.99,-2.98,-3.83,-2.56
603955,大千生态,2021-04-28T00:00:00+08:00,9.99,-2.98,-3.83,-2.56,-3.72,0.45,-0.08,0.15,-0.15,1.81,-3.19
603963,大理药业,2021-05-13T00:00:00+08:00,10.01,9.95,-5.85,7.27,-5.25,-0.69,1.05,1.61,2.71,-0.22,-3.64
603963,大理药业,2021-05-14T00:00:00+08:00,9.95,-5.85,7.27,-5.25,-0.69,1.05,1.61,2.71,-0.22,-3.64,-1.95
603958,哈森股份,2021-06-25T00:00:00+08:00,10.07,9.96,10.04,10.01,10.01,-8.82,-6.96,-4.66,-0.34,-4.45,1.43
603958,哈森股份,2021-06-28T00:00:00+08:00,9.96,10.04,10.01,10.01,-8.82,-6.96,-4.66,-0.34,-4.45,1.43,3.41
603958,哈森股份,2021-06-29T00:00:00+08:00,10.04,10.01,10.01,-8.82,-6.96,-4.66,-0.34,-4.45,1.43,3.41,-0.8
603958,哈森股份,2021-06-30T00:00:00+08:00,10.01,10.01,-8.82,-6.96,-4.66,-0.34,-4.45,1.43,3.41,-0.8,2.18
603958,哈森股份,2021-07-01T00:00:00+08:00,10.01,-8.82,-6.96,-4.66,-0.34,-4.45,1.43,3.41,-0.8,2.18,-4.71
603959,百利科技,2021-07-09T00:00:00+08:00,10.02,5.12,-2.64,-2.54,-2.35,-1.42,0.72,2.15,4.21,0.17,10.01
603959,百利科技,2021-07-23T00:00:00+08:00,10.01,6.35,-6.18,0.15,1.22,9.37,6.22,-9.95,3.76,-0.21,-1.74
603960,克来机电,2021-06-18T00:00:00+08:00,10.01,7.8,-1.82,-0.62,-2.23,-1.87,-0.65,-2.84,0.73,-1.36,-1.68
603960,克来机电,2021-11-25T00:00:00+08:00,9.99,-4.7,2.45,3.65,-1.12,1.44,-0.7,-2.83,-7.06,-0.44,0.68
603966,法兰泰克,2021-08-24T00:00:00+08:00,10.06,4.91,-1.42,5.08,-1.89,-0.11,-1.39,0.33,0.65,0.43,0.0
603970,中农立华,2021-06-30T00:00:00+08:00,10.01,-2.0,3.49,0.66,-0.35,-0.52,-2.19,2.65,-0.52,-1.62,0.04
603976,正川股份,2021-03-26T00:00:00+08:00,10.0,9.99,-0.04,-5.44,10.01,0.43,-3.42,1.56,-3.49,-2.63,-1.04
603976,正川股份,2021-03-29T00:00:00+08:00,9.99,-0.04,-5.44,10.01,0.43,-3.42,1.56,-3.49,-2.63,-1.04,3.57
603976,正川股份,2021-04-01T00:00:00+08:00,10.01,0.43,-3.42,1.56,-3.49,-2.63,-1.04,3.57,-2.54,-1.36,0.54
603976,正川股份,2021-04-26T00:00:00+08:00,10.0,-5.02,1.15,-4.4,2.09,-1.82,-6.5,1.07,-1.75,2.52,6.71
603976,正川股份,2021-07-28T00:00:00+08:00,10.0,1.22,5.39,3.18,9.99,-2.34,-1.39,-4.42,-0.13,-0.43,-1.34
603976,正川股份,2021-08-03T00:00:00+08:00,9.99,-2.34,-1.39,-4.42,-0.13,-0.43,-1.34,-1.09,-1.1,-1.31,-4.46
603976,正川股份,2021-10-26T00:00:00+08:00,9.99,3.12,0.76,-2.16,3.19,-3.78,3.6,-0.43,-2.27,-2.05,1.06
603977,国泰集团,2021-03-15T00:00:00+08:00,10.0,-0.5,-0.5,0.5,-0.5,3.65,-5.7,2.83,1.25,0.0,-1.36
603977,国泰集团,2021-08-09T00:00:00+08:00,10.05,3.4,-4.51,0.69,3.23,-2.65,1.36,-2.4,-0.69,2.67,8.58
603977,国泰集团,2021-11-08T00:00:00+08:00,9.96,5.61,2.55,2.49,-3.69,-4.64,0.74,2.94,-0.71,1.44,0.3
603978,深圳新星,2021-06-10T00:00:00+08:00,10.02,-5.67,-1.27,-3.53,2.05,-1.41,1.1,-0.22,-0.87,-1.38,-1.45
603978,深圳新星,2021-09-13T00:00:00+08:00,10.01,-3.6,-0.46,1.83,9.99,-0.16,10.0,3.39,-5.8,10.02,-2.61
603978,深圳新星,2021-09-17T00:00:00+08:00,9.99,-0.16,10.0,3.39,-5.8,10.02,-2.61,9.99,9.99,-1.92,-9.95
603978,深圳新星,2021-09-23T00:00:00+08:00,10.0,3.39,-5.8,10.02,-2.61,9.99,9.99,-1.92,-9.95,-2.14,1.71
603978,深圳新星,2021-09-28T00:00:00+08:00,10.02,-2.61,9.99,9.99,-1.92,-9.95,-2.14,1.71,10.0,-0.67,6.7
603978,深圳新星,2021-09-30T00:00:00+08:00,9.99,9.99,-1.92,-9.95,-2.14,1.71,10.0,-0.67,6.7,2.19,4.65
603978,深圳新星,2021-10-08T00:00:00+08:00,9.99,-1.92,-9.95,-2.14,1.71,10.0,-0.67,6.7,2.19,4.65,-7.13
603978,深圳新星,2021-10-15T00:00:00+08:00,10.0,-0.67,6.7,2.19,4.65,-7.13,4.35,0.25,-1.66,-6.45,-0.78
603982,泉峰汽车,2021-02-04T00:00:00+08:00,10.03,-3.48,-4.97,-0.2,-1.9,2.74,3.77,-0.25,-0.63,1.52,-1.62
603982,泉峰汽车,2021-10-14T00:00:00+08:00,10.0,1.24,2.32,10.02,9.99,3.59,-3.02,4.33,3.06,-0.14,-1.42
603982,泉峰汽车,2021-10-19T00:00:00+08:00,10.02,9.99,3.59,-3.02,4.33,3.06,-0.14,-1.42,4.31,-1.65,2.41
603982,泉峰汽车,2021-10-20T00:00:00+08:00,9.99,3.59,-3.02,4.33,3.06,-0.14,-1.42,4.31,-1.65,2.41,10.01
603982,泉峰汽车,2021-11-03T00:00:00+08:00,10.01,8.7,-1.11,0.55,0.34,1.2,2.63,10.01,-3.48,-5.48,0.66
603982,泉峰汽车,2021-11-12T00:00:00+08:00,10.01,-3.48,-5.48,0.66,-2.87,-0.03,1.41,-0.22,-1.25,1.66,7.91
603982,泉峰汽车,2021-11-29T00:00:00+08:00,10.0,10.0,-0.45,-1.11,-3.12,-2.0,-7.62,2.82,-0.02,0.6,0.97
603982,泉峰汽车,2021-11-30T00:00:00+08:00,10.0,-0.45,-1.11,-3.12,-2.0,-7.62,2.82,-0.02,0.6,0.97,6.93
603968,醋化股份,2021-09-07T00:00:00+08:00,9.98,-1.15,9.98,-2.34,4.44,-4.2,9.17,1.51,9.92,-3.69,-2.96
603968,醋化股份,2021-09-09T00:00:00+08:00,9.98,-2.34,4.44,-4.2,9.17,1.51,9.92,-3.69,-2.96,-8.15,-5.17
603968,醋化股份,2021-09-17T00:00:00+08:00,9.92,-3.69,-2.96,-8.15,-5.17,-2.58,-5.66,5.44,-1.3,0.06,-3.24
603968,醋化股份,2021-11-16T00:00:00+08:00,9.99,1.72,-2.1,-0.66,1.98,0.88,-0.23,4.56,0.45,-2.39,0.57
603969,银龙股份,2021-08-24T00:00:00+08:00,9.92,9.98,1.3,-3.2,7.27,-4.93,-2.16,0.88,-0.88,0.66,0.22
603969,银龙股份,2021-08-25T00:00:00+08:00,9.98,1.3,-3.2,7.27,-4.93,-2.16,0.88,-0.88,0.66,0.22,1.31
603979,金诚信,2021-01-15T00:00:00+08:00,10.04,-4.46,-7.51,1.26,-3.04,-4.17,1.76,-1.56,3.18,-2.76,-0.17
603979,金诚信,2021-09-09T00:00:00+08:00,10.0,9.99,5.03,0.5,-1.98,-8.24,-5.92,-1.25,-3.84,-2.33,-9.44
603979,金诚信,2021-09-10T00:00:00+08:00,9.99,5.03,0.5,-1.98,-8.24,-5.92,-1.25,-3.84,-2.33,-9.44,4.12
603979,金诚信,2021-11-17T00:00:00+08:00,10.02,-1.59,3.53,3.97,0.05,-0.1,0.48,2.16,0.61,-2.81,2.36
603985,恒润股份,2021-07-30T00:00:00+08:00,10.03,6.89,0.05,0.98,1.68,10.0,3.24,5.67,0.04,-4.25,-2.78
603985,恒润股份,2021-08-06T00:00:00+08:00,10.0,3.24,5.67,0.04,-4.25,-2.78,-3.0,-2.94,0.56,2.01,2.56
603985,恒润股份,2021-09-02T00:00:00+08:00,10.02,5.87,5.36,10.01,1.15,-5.1,-2.71,9.99,3.2,9.99,10.0
603985,恒润股份,2021-09-07T00:00:00+08:00,10.01,1.15,-5.1,-2.71,9.99,3.2,9.99,10.0,9.99,9.95,-1.38
603985,恒润股份,2021-09-13T00:00:00+08:00,9.99,3.2,9.99,10.0,9.99,9.95,-1.38,-0.83,-5.77,6.37,-7.12
603985,恒润股份,2021-09-15T00:00:00+08:00,9.99,10.0,9.99,9.95,-1.38,-0.83,-5.77,6.37,-7.12,4.96,-10.01
603985,恒润股份,2021-09-16T00:00:00+08:00,10.0,9.99,9.95,-1.38,-0.83,-5.77,6.37,-7.12,4.96,-10.01,0.89
603985,恒润股份,2021-09-17T00:00:00+08:00,9.99,9.95,-1.38,-0.83,-5.77,6.37,-7.12,4.96,-10.01,0.89,-0.88
603985,恒润股份,2021-09-22T00:00:00+08:00,9.95,-1.38,-0.83,-5.77,6.37,-7.12,4.96,-10.01,0.89,-0.88,2.81
603985,恒润股份,2021-10-20T00:00:00+08:00,10.0,7.26,-9.52,10.0,0.69,10.0,9.07,3.4,-7.07,-2.22,-1.47
603985,恒润股份,2021-10-25T00:00:00+08:00,10.0,0.69,10.0,9.07,3.4,-7.07,-2.22,-1.47,10.01,5.53,-6.07
603985,恒润股份,2021-10-27T00:00:00+08:00,10.0,9.07,3.4,-7.07,-2.22,-1.47,10.01,5.53,-6.07,-1.98,-5.39
603985,恒润股份,2021-11-04T00:00:00+08:00,10.01,5.53,-6.07,-1.98,-5.39,-1.9,7.59,-1.96,10.01,0.48,-0.92
603985,恒润股份,2021-11-16T00:00:00+08:00,10.01,0.48,-0.92,-3.0,1.78,-3.49,-6.49,1.36,1.3,-1.06,-2.92
603992,松霖科技,2021-06-04T00:00:00+08:00,10.02,-1.44,0.43,-0.27,-1.83,-2.25,1.8,-2.49,-1.76,0.52,2.41
603992,松霖科技,2021-07-13T00:00:00+08:00,10.02,-2.6,-1.24,-2.66,-1.89,0.3,0.05,3.48,2.92,2.65,-5.95
603992,松霖科技,2021-09-17T00:00:00+08:00,10.01,-3.91,-1.5,0.27,1.35,-1.55,-2.28,2.89,1.35,4.31,5.77
603995,甬金股份,2021-01-04T00:00:00+08:00,9.99,9.99,-0.57,3.93,-2.03,-0.47,2.27,-2.96,7.69,-2.74,2.27
603995,甬金股份,2021-01-05T00:00:00+08:00,9.99,-0.57,3.93,-2.03,-0.47,2.27,-2.96,7.69,-2.74,2.27,-3.8
603995,甬金股份,2021-09-07T00:00:00+08:00,10.0,-2.41,3.3,-1.89,-0.99,-4.36,-2.73,-7.0,-4.08,-0.36,0.65
603990,麦迪科技,2021-02-02T00:00:00+08:00,10.0,2.63,-1.83,-1.93,-5.45,-2.7,0.16,-4.77,8.75,-5.56,0.75
603990,麦迪科技,2021-04-09T00:00:00+08:00,10.0,-0.62,0.21,0.79,0.25,10.02,4.39,-4.49,4.85,9.04,1.94
603990,麦迪科技,2021-04-16T00:00:00+08:00,10.02,4.39,-4.49,4.85,9.04,1.94,-3.26,10.0,6.85,-9.99,9.99
603990,麦迪科技,2021-04-27T00:00:00+08:00,10.0,6.85,-9.99,9.99,10.0,2.89,2.56,-10.0,2.69,-0.53,-8.81
603990,麦迪科技,2021-04-30T00:00:00+08:00,9.99,10.0,2.89,2.56,-10.0,2.69,-0.53,-8.81,-0.24,9.18,0.57
603990,麦迪科技,2021-05-06T00:00:00+08:00,10.0,2.89,2.56,-10.0,2.69,-0.53,-8.81,-0.24,9.18,0.57,5.51
603990,麦迪科技,2021-09-27T00:00:00+08:00,9.98,-2.69,4.76,2.27,-0.76,-3.85,5.45,-1.02,-2.14,-3.14,0.85
603991,至正股份,2021-07-30T00:00:00+08:00,10.0,-2.28,-4.63,0.07,-1.88,0.62,0.41,0.85,0.43,3.03,9.99
603991,至正股份,2021-08-13T00:00:00+08:00,9.99,-2.69,-3.79,3.19,2.72,2.39,-3.0,0.95,-2.5,0.08,-1.21
603987,康德莱,2021-01-14T00:00:00+08:00,10.02,-2.37,7.82,-0.98,2.34,1.74,1.89,3.89,0.22,-1.17,-4.62
603987,康德莱,2021-02-05T00:00:00+08:00,9.99,-2.22,4.55,-6.24,0.71,0.25,-4.24,1.67,1.44,2.48,4.44
603987,康德莱,2021-03-03T00:00:00+08:00,9.99,2.21,-4.66,1.63,-8.35,-3.39,0.49,0.82,0.65,3.76,1.4
603987,康德莱,2021-05-31T00:00:00+08:00,10.0,4.88,-5.4,-2.87,1.06,1.53,-3.67,-1.6,2.53,-5.79,-5.32
603987,康德莱,2021-08-03T00:00:00+08:00,9.97,-3.69,-2.01,-2.96,2.72,1.28,-3.92,-4.27,1.47,-0.29,-1.84
603989,艾华集团,2021-11-04T00:00:00+08:00,10.0,-0.1,1.51,0.36,0.98,-0.43,2.86,-1.32,0.87,0.98,-1.24
605008,长鸿高科,2021-01-05T00:00:00+08:00,10.01,10.0,0.75,-9.99,9.99,-0.69,-1.81,-6.27,10.0,2.2,1.44
605008,长鸿高科,2021-01-06T00:00:00+08:00,10.0,0.75,-9.99,9.99,-0.69,-1.81,-6.27,10.0,2.2,1.44,-2.75
605008,长鸿高科,2021-01-11T00:00:00+08:00,9.99,-0.69,-1.81,-6.27,10.0,2.2,1.44,-2.75,-2.05,0.03,-3.17
605008,长鸿高科,2021-01-15T00:00:00+08:00,10.0,2.2,1.44,-2.75,-2.05,0.03,-3.17,-4.49,4.22,-4.15,-6.29
605008,长鸿高科,2021-02-01T00:00:00+08:00,10.01,0.17,-2.4,-2.73,-5.71,-1.19,1.99,0.33,0.7,0.73,8.66
605008,长鸿高科,2021-05-26T00:00:00+08:00,10.02,-2.45,-1.79,0.21,1.09,-4.54,-0.49,0.65,0.75,-1.34,0.16
605006,山东玻纤,2021-01-28T00:00:00+08:00,9.96,1.26,-0.11,-5.67,9.98,7.1,-4.59,6.2,-0.6,10.03,10.04
605006,山东玻纤,2021-02-03T00:00:00+08:00,9.98,7.1,-4.59,6.2,-0.6,10.03,10.04,10.04,-1.44,0.31,-10.0
605006,山东玻纤,2021-02-10T00:00:00+08:00,10.03,10.04,10.04,-1.44,0.31,-10.0,-0.26,-3.08,9.99,-0.88,1.22
605006,山东玻纤,2021-02-18T00:00:00+08:00,10.04,10.04,-1.44,0.31,-10.0,-0.26,-3.08,9.99,-0.88,1.22,-7.13
605006,山东玻纤,2021-02-19T00:00:00+08:00,10.04,-1.44,0.31,-10.0,-0.26,-3.08,9.99,-0.88,1.22,-7.13,-10.01
605006,山东玻纤,2021-03-01T00:00:00+08:00,9.99,-0.88,1.22,-7.13,-10.01,-2.68,1.77,4.65,0.65,1.84,1.08
605006,山东玻纤,2021-03-18T00:00:00+08:00,10.04,0.59,1.08,-6.26,-8.87,0.96,5.53,3.98,-1.65,-2.3,-1.0
605006,山东玻纤,2021-04-07T00:00:00+08:00,10.0,0.23,-3.54,-1.51,0.73,4.98,-7.42,10.0,3.53,0.51,-1.23
605006,山东玻纤,2021-04-16T00:00:00+08:00,10.0,3.53,0.51,-1.23,0.15,0.51,5.37,-9.17,1.97,-2.75,4.59
605006,山东玻纤,2021-08-02T00:00:00+08:00,9.97,-1.43,0.13,-3.65,0.52,-2.92,0.13,3.68,-2.13,3.43,-6.31
605006,山东玻纤,2021-09-07T00:00:00+08:00,10.01,-1.77,-1.75,-2.3,1.29,-4.88,5.19,-2.21,5.88,3.48,-7.64
603997,继峰股份,2021-11-09T00:00:00+08:00,9.96,5.96,5.24,2.78,0.57,-1.56,3.6,-5.56,2.28,-0.79,-0.43
605009,豪悦护理,2021-11-24T00:00:00+08:00,10.0,6.86,-4.25,-3.01,-1.13,1.1,-2.88,0.69,-3.46,1.3,1.39
605005,合兴股份,2021-01-19T00:00:00+08:00,44.04,10.01,9.99,9.98,9.98,10.04,10.0,10.01,-9.99,9.99,9.98
605005,合兴股份,2021-01-20T00:00:00+08:00,10.01,9.99,9.98,9.98,10.04,10.0,10.01,-9.99,9.99,9.98,-8.51
605005,合兴股份,2021-01-21T00:00:00+08:00,9.99,9.98,9.98,10.04,10.0,10.01,-9.99,9.99,9.98,-8.51,-9.98
605005,合兴股份,2021-01-22T00:00:00+08:00,9.98,9.98,10.04,10.0,10.01,-9.99,9.99,9.98,-8.51,-9.98,2.12
605005,合兴股份,2021-01-25T00:00:00+08:00,9.98,10.04,10.0,10.01,-9.99,9.99,9.98,-8.51,-9.98,2.12,-9.45
605005,合兴股份,2021-01-26T00:00:00+08:00,10.04,10.0,10.01,-9.99,9.99,9.98,-8.51,-9.98,2.12,-9.45,-3.57
605005,合兴股份,2021-01-27T00:00:00+08:00,10.0,10.01,-9.99,9.99,9.98,-8.51,-9.98,2.12,-9.45,-3.57,-4.89
605005,合兴股份,2021-01-28T00:00:00+08:00,10.01,-9.99,9.99,9.98,-8.51,-9.98,2.12,-9.45,-3.57,-4.89,2.28
605005,合兴股份,2021-02-01T00:00:00+08:00,9.99,9.98,-8.51,-9.98,2.12,-9.45,-3.57,-4.89,2.28,6.6,-2.69
605005,合兴股份,2021-02-02T00:00:00+08:00,9.98,-8.51,-9.98,2.12,-9.45,-3.57,-4.89,2.28,6.6,-2.69,-3.81
605005,合兴股份,2021-03-15T00:00:00+08:00,10.0,9.98,10.01,0.17,9.98,10.0,-7.27,-10.01,-8.1,1.76,2.69
605005,合兴股份,2021-03-16T00:00:00+08:00,9.98,10.01,0.17,9.98,10.0,-7.27,-10.01,-8.1,1.76,2.69,1.34
605005,合兴股份,2021-03-17T00:00:00+08:00,10.01,0.17,9.98,10.0,-7.27,-10.01,-8.1,1.76,2.69,1.34,-0.4
605005,合兴股份,2021-03-19T00:00:00+08:00,9.98,10.0,-7.27,-10.01,-8.1,1.76,2.69,1.34,-0.4,10.03,5.81
605005,合兴股份,2021-03-22T00:00:00+08:00,10.0,-7.27,-10.01,-8.1,1.76,2.69,1.34,-0.4,10.03,5.81,-1.93
605005,合兴股份,2021-04-01T00:00:00+08:00,10.03,5.81,-1.93,3.89,2.04,-4.05,3.82,-9.99,-2.34,-2.5,2.51
605005,合兴股份,2021-04-20T00:00:00+08:00,9.98,4.68,-10.0,1.03,-3.8,0.91,1.0,-7.1,2.56,0.52,-3.06
605005,合兴股份,2021-07-20T00:00:00+08:00,10.01,5.19,-5.32,1.41,-1.44,1.11,-5.16,2.08,-4.13,1.06,5.38
605005,合兴股份,2021-08-23T00:00:00+08:00,10.0,-1.54,-1.07,5.09,10.01,-6.32,-4.7,-5.84,1.42,-0.85,0.15
605005,合兴股份,2021-08-27T00:00:00+08:00,10.01,-6.32,-4.7,-5.84,1.42,-0.85,0.15,1.82,-4.61,-0.36,-0.94
605005,合兴股份,2021-11-02T00:00:00+08:00,10.02,4.01,10.0,-7.63,-0.72,5.36,1.55,-0.13,10.0,4.33,0.52
605005,合兴股份,2021-11-04T00:00:00+08:00,10.0,-7.63,-0.72,5.36,1.55,-0.13,10.0,4.33,0.52,-1.03,-3.99
605005,合兴股份,2021-11-12T00:00:00+08:00,10.0,4.33,0.52,-1.03,-3.99,2.64,3.71,-3.1,2.11,-4.31,0.08
605005,合兴股份,2021-11-29T00:00:00+08:00,10.0,-1.22,-3.93,1.58,-1.63,-3.06,-10.01,3.76,-2.65,2.93,-1.46
603998,方盛制药,2021-04-15T00:00:00+08:00,9.96,-1.88,-0.7,-2.28,10.05,0.33,0.16,-2.27,-2.16,1.87,1.0
603998,方盛制药,2021-04-21T00:00:00+08:00,10.05,0.33,0.16,-2.27,-2.16,1.87,1.0,1.82,-0.16,-4.71,3.07
603998,方盛制药,2021-05-25T00:00:00+08:00,10.08,-3.05,-2.29,-2.64,3.76,-2.17,1.33,-3.22,0.3,-2.86,1.24
605016,百龙创园,2021-04-21T00:00:00+08:00,43.98,10.02,10.02,10.01,9.99,9.99,-10.0,-9.99,-4.08,8.08,-1.86
605016,百龙创园,2021-04-22T00:00:00+08:00,10.02,10.02,10.01,9.99,9.99,-10.0,-9.99,-4.08,8.08,-1.86,10.02
605016,百龙创园,2021-04-23T00:00:00+08:00,10.02,10.01,9.99,9.99,-10.0,-9.99,-4.08,8.08,-1.86,10.02,2.76
605016,百龙创园,2021-04-26T00:00:00+08:00,10.01,9.99,9.99,-10.0,-9.99,-4.08,8.08,-1.86,10.02,2.76,-4.81
605016,百龙创园,2021-04-27T00:00:00+08:00,9.99,9.99,-10.0,-9.99,-4.08,8.08,-1.86,10.02,2.76,-4.81,10.01
605016,百龙创园,2021-04-28T00:00:00+08:00,9.99,-10.0,-9.99,-4.08,8.08,-1.86,10.02,2.76,-4.81,10.01,10.0
605016,百龙创园,2021-05-11T00:00:00+08:00,10.02,2.76,-4.81,10.01,10.0,4.4,10.0,-7.66,10.0,10.01,1.35
605016,百龙创园,2021-05-14T00:00:00+08:00,10.01,10.0,4.4,10.0,-7.66,10.0,10.01,1.35,-7.48,-2.69,1.83
605016,百龙创园,2021-05-17T00:00:00+08:00,10.0,4.4,10.0,-7.66,10.0,10.01,1.35,-7.48,-2.69,1.83,0.3
605016,百龙创园,2021-05-19T00:00:00+08:00,10.0,-7.66,10.0,10.01,1.35,-7.48,-2.69,1.83,0.3,-1.91,-10.0
605016,百龙创园,2021-05-21T00:00:00+08:00,10.0,10.01,1.35,-7.48,-2.69,1.83,0.3,-1.91,-10.0,-2.94,-3.51
605016,百龙创园,2021-05-24T00:00:00+08:00,10.01,1.35,-7.48,-2.69,1.83,0.3,-1.91,-10.0,-2.94,-3.51,6.95
605016,百龙创园,2021-08-12T00:00:00+08:00,9.99,-2.07,3.71,-4.23,-2.65,-2.09,1.1,1.63,-3.21,9.99,-3.33
605016,百龙创园,2021-08-25T00:00:00+08:00,9.99,-3.33,0.58,3.26,-0.72,-2.84,1.17,-1.25,8.12,-0.3,-1.17
605016,百龙创园,2021-10-14T00:00:00+08:00,10.01,-5.32,1.15,-2.56,0.84,0.0,-1.92,0.44,-3.01,-1.86,2.86
605018,长华股份,2021-01-20T00:00:00+08:00,10.0,10.03,10.03,10.01,10.02,10.0,-9.98,-10.0,-10.0,-1.78,2.5
605018,长华股份,2021-01-21T00:00:00+08:00,10.03,10.03,10.01,10.02,10.0,-9.98,-10.0,-10.0,-1.78,2.5,4.57
605018,长华股份,2021-01-22T00:00:00+08:00,10.03,10.01,10.02,10.0,-9.98,-10.0,-10.0,-1.78,2.5,4.57,-9.97
605018,长华股份,2021-01-25T00:00:00+08:00,10.01,10.02,10.0,-9.98,-10.0,-10.0,-1.78,2.5,4.57,-9.97,9.97
605018,长华股份,2021-01-26T00:00:00+08:00,10.02,10.0,-9.98,-10.0,-10.0,-1.78,2.5,4.57,-9.97,9.97,10.01
605018,长华股份,2021-01-27T00:00:00+08:00,10.0,-9.98,-10.0,-10.0,-1.78,2.5,4.57,-9.97,9.97,10.01,-10.01
605018,长华股份,2021-02-08T00:00:00+08:00,9.97,10.01,-10.01,-6.78,-4.34,1.8,-5.37,-1.94,-0.78,0.28,1.77
605018,长华股份,2021-02-09T00:00:00+08:00,10.01,-10.01,-6.78,-4.34,1.8,-5.37,-1.94,-0.78,0.28,1.77,-2.37
605018,长华股份,2021-03-31T00:00:00+08:00,10.01,-5.01,-1.54,4.7,1.0,-2.84,1.78,4.93,-1.79,-1.09,-3.86
605018,长华股份,2021-11-19T00:00:00+08:00,10.0,-5.94,-4.14,-0.27,-3.23,-1.56,0.94,1.07,0.5,-2.32,1.44
605056,咸亨国际,2021-07-20T00:00:00+08:00,44.03,10.02,9.99,10.0,-6.38,10.0,-9.98,-2.23,9.99,-2.26,-10.0
605056,咸亨国际,2021-07-21T00:00:00+08:00,10.02,9.99,10.0,-6.38,10.0,-9.98,-2.23,9.99,-2.26,-10.0,-5.66
605056,咸亨国际,2021-07-22T00:00:00+08:00,9.99,10.0,-6.38,10.0,-9.98,-2.23,9.99,-2.26,-10.0,-5.66,-3.88
605056,咸亨国际,2021-07-23T00:00:00+08:00,10.0,-6.38,10.0,-9.98,-2.23,9.99,-2.26,-10.0,-5.66,-3.88,-4.13
605056,咸亨国际,2021-07-27T00:00:00+08:00,10.0,-9.98,-2.23,9.99,-2.26,-10.0,-5.66,-3.88,-4.13,0.6,1.05
605056,咸亨国际,2021-07-30T00:00:00+08:00,9.99,-2.26,-10.0,-5.66,-3.88,-4.13,0.6,1.05,2.51,-4.09,2.56
605056,咸亨国际,2021-09-10T00:00:00+08:00,10.01,0.33,-5.1,-1.0,-1.36,-3.01,1.68,0.1,-2.48,-4.81,-4.34
605060,联德股份,2021-03-01T00:00:00+08:00,44.0,-9.98,-4.26,-3.1,-0.48,-1.13,-5.69,1.84,-0.45,-1.59,-1.79
605068,明新旭腾,2021-01-19T00:00:00+08:00,10.0,1.0,1.95,3.74,7.41,-1.28,-2.1,0.4,0.03,0.11,2.03
605055,迎丰股份,2021-01-29T00:00:00+08:00,43.98,9.94,9.96,10.01,9.97,-9.95,-5.91,-3.72,4.71,10.03,-2.83
605055,迎丰股份,2021-02-01T00:00:00+08:00,9.94,9.96,10.01,9.97,-9.95,-5.91,-3.72,4.71,10.03,-2.83,-6.9
605055,迎丰股份,2021-02-02T00:00:00+08:00,9.96,10.01,9.97,-9.95,-5.91,-3.72,4.71,10.03,-2.83,-6.9,-5.21
605055,迎丰股份,2021-02-03T00:00:00+08:00,10.01,9.97,-9.95,-5.91,-3.72,4.71,10.03,-2.83,-6.9,-5.21,1.1
605055,迎丰股份,2021-02-04T00:00:00+08:00,9.97,-9.95,-5.91,-3.72,4.71,10.03,-2.83,-6.9,-5.21,1.1,-4.35
605055,迎丰股份,2021-02-18T00:00:00+08:00,10.03,-2.83,-6.9,-5.21,1.1,-4.35,-1.39,1.54,-1.77,-0.64,-4.4
605055,迎丰股份,2021-03-10T00:00:00+08:00,10.03,-1.8,-1.22,4.33,1.66,-1.98,-0.12,10.0,0.97,-9.97,-3.45
605055,迎丰股份,2021-03-19T00:00:00+08:00,10.0,0.97,-9.97,-3.45,9.99,9.98,9.99,10.01,10.03,-3.98,1.36
605055,迎丰股份,2021-03-25T00:00:00+08:00,9.99,9.98,9.99,10.01,10.03,-3.98,1.36,-9.99,5.94,3.88,1.43
605055,迎丰股份,2021-03-26T00:00:00+08:00,9.98,9.99,10.01,10.03,-3.98,1.36,-9.99,5.94,3.88,1.43,10.02
605055,迎丰股份,2021-03-29T00:00:00+08:00,9.99,10.01,10.03,-3.98,1.36,-9.99,5.94,3.88,1.43,10.02,10.04
605055,迎丰股份,2021-03-30T00:00:00+08:00,10.01,10.03,-3.98,1.36,-9.99,5.94,3.88,1.43,10.02,10.04,10.03
605055,迎丰股份,2021-03-31T00:00:00+08:00,10.03,-3.98,1.36,-9.99,5.94,3.88,1.43,10.02,10.04,10.03,-9.99
605055,迎丰股份,2021-04-12T00:00:00+08:00,10.02,10.04,10.03,-9.99,-9.99,-9.51,1.6,-5.6,-2.42,-4.88,-1.44
